instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruct_pages.thisRepN,instruct_pages.thisTrialN,instruct_pages.thisN,instruct_pages.thisIndex,instruct_pages.ran,pageN,instruct_text,participant,order,session,gender,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,conds_file,label_left,label_right,key_resp.rt
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,3.41954,1,0,0,0,0,1,stimuli/black_1.jpg,NaN,l,,,,,,,,,3.41954
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,3.237525,1,0,1,1,2,1,stimuli/black_2.jpg,NaN,l,,,,,,,,,3.237525
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,-0.273333333,-0.27,1,0,0,4.331105,button_left,4.331105,1,0,2,2,5,1,stimuli/white_3.jpg,NaN,a,,,,,,,,,
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,0.402222222,-0.27,1,0,0,1.065215,button_right,1.065215,1,0,3,3,4,1,stimuli/black_3.jpg,NaN,l,,,,,,,,,
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,-0.445555556,-0.261111111,1,0,0,0.984935,button_left,0.984935,1,0,4,4,1,1,stimuli/white_1.jpg,NaN,a,,,,,,,,,
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,-0.245555556,-0.252222222,1,0,0,1.09864,button_left,1.09864,1,0,5,5,3,1,stimuli/white_2.jpg,NaN,a,,,,,,,,,
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,0.295555556,-0.266666667,1,0,0,0.91553,button_right,0.91553,1,0,6,6,8,1,stimuli/black_5.jpg,NaN,l,,,,,,,,,
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,-0.325555556,-0.268888889,1,0,0,1.582005,button_left,1.582005,1,0,7,7,7,1,stimuli/white_4.jpg,NaN,a,,,,,,,,,
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.628605,1,0,8,8,6,1,stimuli/black_4.jpg,NaN,l,,,,,,,,,0.628605
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,-0.325555556,-0.268888889,1,0,0,1.115295,button_left,1.115295,1,0,9,9,9,1,stimuli/white_5.jpg,NaN,a,,,,,,,,,
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,cong_train.xlsx,"A = 
White","L = 
Black",
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,-0.368888889,-0.301111111,1,0,0,4.01226,button_left,4.01226,1,0,0,0,16,1,stimuli/blank.png,Love,a,,,,,,,,,
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,4.358775,1,0,1,1,2,1,stimuli/black_2.jpg,NaN,l,,,,,,,,,4.358775
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,1.432215,1,0,2,2,4,1,stimuli/black_3.jpg,NaN,l,,,,,,,,,1.432215
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,1.01684,1,0,3,3,0,1,stimuli/black_1.jpg,NaN,l,,,,,,,,,1.01684
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,1.223735,1,0,4,4,15,1,stimuli/blank.png,Agony,l,,,,,,,,,1.223735
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,-0.368888889,-0.301111111,1,0,0,1.28518,button_left,1.28518,1,0,5,5,9,1,stimuli/white_5.jpg,NaN,a,,,,,,,,,
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,-0.368888889,-0.301111111,1,0,0,0.75152,button_left,0.75152,1,0,6,6,12,1,stimuli/blank.png,Happy,a,,,,,,,,,
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.844575,1,0,7,7,6,1,stimuli/black_4.jpg,NaN,l,,,,,,,,,0.844575
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,-0.368888889,-0.301111111,1,0,0,0.616105,button_left,0.616105,1,0,8,8,18,1,stimuli/blank.png,Joy,a,,,,,,,,,
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.618035,1,0,9,9,8,1,stimuli/black_5.jpg,NaN,l,,,,,,,,,0.618035
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.886195,1,0,10,10,17,1,stimuli/blank.png,Evil,l,,,,,,,,,0.886195
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,-0.368888889,-0.301111111,1,0,0,0.565775,button_left,0.565775,1,0,11,11,1,1,stimuli/white_1.jpg,NaN,a,,,,,,,,,
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,-0.368888889,-0.301111111,1,0,0,0.648815,button_left,0.648815,1,0,12,12,10,1,stimuli/blank.png,Good,a,,,,,,,,,
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.838105,1,0,13,13,19,1,stimuli/blank.png,Nasty,l,,,,,,,,,0.838105
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.61568,1,0,14,14,11,1,stimuli/blank.png,Bad,l,,,,,,,,,0.61568
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,-0.368888889,-0.301111111,1,0,0,0.64859,button_left,0.64859,1,0,15,15,14,1,stimuli/blank.png,Pleasure,a,,,,,,,,,
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,-0.368888889,-0.301111111,1,0,0,0.81542,button_left,0.81542,1,0,16,16,3,1,stimuli/white_2.jpg,NaN,a,,,,,,,,,
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.73554,1,0,17,17,13,1,stimuli/blank.png,Hurt,l,,,,,,,,,0.73554
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,-0.368888889,-0.301111111,1,0,0,1.16865,button_left,1.16865,1,0,18,18,7,1,stimuli/white_4.jpg,NaN,a,,,,,,,,,
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,-0.368888889,-0.301111111,1,0,0,0.915495,button_left,0.915495,1,0,19,19,5,1,stimuli/white_3.jpg,NaN,a,,,,,,,,,
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,cong_test.xlsx,"A = 
White or 
Positive","L = 
Black or 
Negative",
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,-0.3,-0.297777778,1,0,0,2.915415,button_left,2.915415,1,0,0,0,2,1,stimuli/black_2.jpg,,a,,,,,,,,,
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,1.035465,1,0,1,1,3,1,stimuli/white_2.jpg,,l,,,,,,,,,1.035465
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.668415,1,0,2,2,7,1,stimuli/white_4.jpg,,l,,,,,,,,,0.668415
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,-0.3,-0.297777778,1,0,0,0.49925,button_left,0.49925,1,0,3,3,0,1,stimuli/black_1.jpg,,a,,,,,,,,,
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,1.23487,1,0,4,4,9,1,stimuli/white_5.jpg,,l,,,,,,,,,1.23487
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,-0.3,-0.297777778,1,0,0,1.032285,button_left,1.032285,1,0,5,5,4,1,stimuli/black_3.jpg,,a,,,,,,,,,
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.86795,1,0,6,6,1,1,stimuli/white_1.jpg,,l,,,,,,,,,0.86795
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,1.01119,1,0,7,7,5,1,stimuli/white_3.jpg,,l,,,,,,,,,1.01119
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,-0.3,-0.297777778,1,0,0,0.74868,button_left,0.74868,1,0,8,8,8,1,stimuli/black_5.jpg,,a,,,,,,,,,
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,-0.3,-0.297777778,1,0,0,0.748825,button_left,0.748825,1,0,9,9,6,1,stimuli/black_4.jpg,,a,,,,,,,,,
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,incong_train.xlsx,"A = 
Black","L = 
White",
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,l,0,,,,,,,,1.60402,0,0,0,0,12,1,stimuli/blank.png,Happy,a,,,,,,,,,1.60402
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,-0.3,-0.297777778,1,0,0,1.731875,button_left,1.731875,0,0,1,1,13,1,stimuli/blank.png,Hurt,l,,,,,,,,,
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,4.77076,1,0,2,2,1,1,stimuli/white_1.jpg,,l,,,,,,,,,4.77076
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,-0.3,-0.297777778,1,0,0,1.06301,button_left,1.06301,1,0,3,3,6,1,stimuli/black_4.jpg,,a,,,,,,,,,
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,2.374195,1,0,4,4,5,1,stimuli/white_3.jpg,,l,,,,,,,,,2.374195
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.8674,1,0,5,5,7,1,stimuli/white_4.jpg,,l,,,,,,,,,0.8674
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,l,0,,,,,,,,1.691135,0,0,6,6,14,1,stimuli/blank.png,Pleasure,a,,,,,,,,,1.691135
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,-0.3,-0.297777778,1,0,0,1.44862,button_left,1.44862,1,0,7,7,10,1,stimuli/blank.png,Good,a,,,,,,,,,
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,-0.3,-0.297777778,1,0,0,0.94884,button_left,0.94884,1,0,8,8,16,1,stimuli/blank.png,Love,a,,,,,,,,,
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,-0.3,-0.297777778,1,0,0,2.398255,button_left,2.398255,1,0,9,9,4,1,stimuli/black_3.jpg,,a,,,,,,,,,
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.9884,1,0,10,10,15,1,stimuli/blank.png,Agony,l,,,,,,,,,0.9884
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,-0.3,-0.297777778,1,0,0,2.61494,button_left,2.61494,1,0,11,11,18,1,stimuli/blank.png,Joy,a,,,,,,,,,
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,-0.3,-0.297777778,1,0,0,1.83175,button_left,1.83175,1,0,12,12,0,1,stimuli/black_1.jpg,,a,,,,,,,,,
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,1.124995,1,0,13,13,3,1,stimuli/white_2.jpg,,l,,,,,,,,,1.124995
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.88465,1,0,14,14,9,1,stimuli/white_5.jpg,,l,,,,,,,,,0.88465
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,1.43938,1,0,15,15,17,1,stimuli/blank.png,Evil,l,,,,,,,,,1.43938
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,1.70003,1,0,16,16,11,1,stimuli/blank.png,Bad,l,,,,,,,,,1.70003
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,-0.3,-0.297777778,1,0,0,0.682095,button_left,0.682095,1,0,17,17,8,1,stimuli/black_5.jpg,,a,,,,,,,,,
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,1.35371,1,0,18,18,19,1,stimuli/blank.png,Nasty,l,,,,,,,,,1.35371
,,,,,,,,,,,,,1927,1,001,male,2020-09-29_15h21.51.743,openIAT,2020.1.0rc3,Win32,60,,0,-0.3,-0.297777778,1,0,0,0.94885,button_left,0.94885,1,0,19,19,2,1,stimuli/black_2.jpg,,a,,,,,,,,,
