instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruct_pages.thisRepN,instruct_pages.thisTrialN,instruct_pages.thisN,instruct_pages.thisIndex,instruct_pages.ran,pageN,instruct_text,participant,order,session,gender,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,key_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,conds_file,label_left,label_right
0.006925234,-0.392890147,1,0,0,instr_done_button,0,0,0,0,1,1,"You will be presented with words or images to classify into categories using either the 'A' or 'L' key. 
 
Try to go as fast as possible while making as few mistakes as possible. 
",lyh,2,001,female,2022-12-09_20h09.05.008,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.006925234,-0.392890147,1,0,0,instr_done_button,0,1,1,1,1,2,"Keep in mind: 
 
1) Labels at the top of the screen indicate which catogory goes with which key. 
 
2) Each word or image has a correct catogory classification 
 
3) Keep your index fingers on the A and L keys to enable a rapid response. 
 
4) The test gives no results if you go slow- please try to go as fast as possible 
",lyh,2,001,female,2022-12-09_20h09.05.008,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,lyh,2,001,female,2022-12-09_20h09.05.008,openIAT,2020.1.0rc3,Win32,60,,0,-0.247922419,-0.320867984,1,0,0,3.24478,button_left,3.24478,1,0,0,0,0,1,stimuli/blank.png,Good,a,,,,,,,,,
,,,,,,,,,,,,,lyh,2,001,female,2022-12-09_20h09.05.008,openIAT,2020.1.0rc3,Win32,60,,0,-0.308864249,-0.291320486,1,0,0,1.57844,button_left,1.57844,0,0,1,1,9,1,stimuli/blank.png,Nasty,l,,,,,,,,,
,,,,,,,,,,,,,lyh,2,001,female,2022-12-09_20h09.05.008,openIAT,2020.1.0rc3,Win32,60,,0,-0.308864249,-0.291320486,1,0,0,0.628985,button_left,0.628985,1,0,2,2,2,1,stimuli/blank.png,Happy,a,,,,,,,,,
,,,,,,,,,,,,,lyh,2,001,female,2022-12-09_20h09.05.008,openIAT,2020.1.0rc3,Win32,60,,0,0.370729493,-0.288550403,1,0,0,1.56115,button_right,1.56115,1,0,3,3,1,1,stimuli/blank.png,Bad,l,,,,,,,,,
,,,,,,,,,,,,,lyh,2,001,female,2022-12-09_20h09.05.008,openIAT,2020.1.0rc3,Win32,60,,0,0.307940941,-0.305170902,1,0,0,3.02495,button_right,3.02495,1,0,4,4,7,1,stimuli/blank.png,Evil,l,,,,,,,,,
,,,,,,,,,,,,,lyh,2,001,female,2022-12-09_20h09.05.008,openIAT,2020.1.0rc3,Win32,60,,0,0.339335217,-0.310711069,1,0,0,1.566225,button_right,1.566225,1,0,5,5,3,1,stimuli/blank.png,Hurt,l,,,,,,,,,
,,,,,,,,,,,,,lyh,2,001,female,2022-12-09_20h09.05.008,openIAT,2020.1.0rc3,Win32,60,,0,-0.318097859,-0.32640815,1,0,0,1.62954,button_left,1.62954,1,0,6,6,4,1,stimuli/blank.png,Pleasure,a,,,,,,,,,
,,,,,,,,,,,,,lyh,2,001,female,2022-12-09_20h09.05.008,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,1.074815,1,0,7,7,8,1,stimuli/blank.png,Joy,a,1.074815,,,,,,,,
