instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruct_pages.thisRepN,instruct_pages.thisTrialN,instruct_pages.thisN,instruct_pages.thisIndex,instruct_pages.ran,pageN,instruct_text,participant,order,session,gender,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.corr,key_resp.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns
0.109259259,-0.423148148,1,0,0,instr_done_button,0,0,0,0,1,1,"You will be presented with words or images to classify into categories using either the 'A' or 'L' key. 
 
Try to go as fast as possible while making as few mistakes as possible. 
",ooo,1,001,male,2023-09-24_17h26.04.408,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,
0.005555556,-0.396296296,1,0,0,instr_done_button,0,1,1,1,1,2,"Keep in mind: 
 
1) Labels at the top of the screen indicate which catogory goes with which key. 
 
2) Each word or image has a correct catogory classification 
 
3) Keep your index fingers on the A and L keys to enable a rapid response. 
 
4) The test gives no results if you go slow- please try to go as fast as possible 
",ooo,1,001,male,2023-09-24_17h26.04.408,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,ooo,1,001,male,2023-09-24_17h26.04.408,openIAT,2020.1.0rc3,Win32,60,l,0,5.434,,,,,,,,5.434,0,0,0,0,6,1,stimuli/blank.png,Love,a
,,,,,,,,,,,,,ooo,1,001,male,2023-09-24_17h26.04.408,openIAT,2020.1.0rc3,Win32,60,a,0,1.197,,,,,,,,1.197,0,0,1,1,9,1,stimuli/blank.png,Nasty,l
,,,,,,,,,,,,,ooo,1,001,male,2023-09-24_17h26.04.408,openIAT,2020.1.0rc3,Win32,60,a,1,1.131,,,,,,,,1.131,1,0,2,2,2,1,stimuli/blank.png,Happy,a
,,,,,,,,,,,,,ooo,1,001,male,2023-09-24_17h26.04.408,openIAT,2020.1.0rc3,Win32,60,l,1,1.902,,,,,,,,1.902,1,0,3,3,5,1,stimuli/blank.png,Agony,l
,,,,,,,,,,,,,ooo,1,001,male,2023-09-24_17h26.04.408,openIAT,2020.1.0rc3,Win32,60,l,1,0.988,,,,,,,,0.988,1,0,4,4,7,1,stimuli/blank.png,Evil,l
,,,,,,,,,,,,,ooo,1,001,male,2023-09-24_17h26.04.408,openIAT,2020.1.0rc3,Win32,60,l,1,0.499,,,,,,,,0.499,1,0,5,5,1,1,stimuli/blank.png,Bad,l
,,,,,,,,,,,,,ooo,1,001,male,2023-09-24_17h26.04.408,openIAT,2020.1.0rc3,Win32,60,l,0,1.056,,,,,,,,1.056,0,0,6,6,4,1,stimuli/blank.png,Pleasure,a
