instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruct_pages.thisRepN,instruct_pages.thisTrialN,instruct_pages.thisN,instruct_pages.thisIndex,instruct_pages.ran,pageN,instruct_text,participant,order,session,gender,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,key_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,conds_file,label_left,label_right
0.112962978,-0.424074088,1,0,0,instr_done_button,0,0,0,0,1,1,"You will be presented with words or images to classify into categories using either the 'A' or 'L' key. 
 
Try to go as fast as possible while making as few mistakes as possible. 
",1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.111111126,-0.422222236,1,0,0,instr_done_button,0,1,1,1,1,2,"Keep in mind: 
 
1) Labels at the top of the screen indicate which catogory goes with which key. 
 
2) Each word or image has a correct catogory classification 
 
3) Keep your index fingers on the A and L keys to enable a rapid response. 
 
4) The test gives no results if you go slow- please try to go as fast as possible 
",1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,0,-0.28518512,-0.264814826,1,0,0,2.8947,button_left,2.8947,1,0,0,0,8,1,stimuli/blank.png,Joy,a,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,0,-0.291666658,-0.265740809,1,0,0,1.6632,button_left,1.6632,1,0,1,1,2,1,stimuli/blank.png,Happy,a,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,0,0.432407427,-0.298148217,1,0,0,1.1984,button_right,1.1984,1,0,2,2,5,1,stimuli/blank.png,Agony,l,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,0,-0.265740731,-0.258333345,1,0,0,1.1476,button_left,1.1476,1,0,3,3,6,1,stimuli/blank.png,Love,a,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,0,0.368518537,-0.281481493,1,0,0,1.6818,button_right,1.6818,1,0,4,4,7,1,stimuli/blank.png,Evil,l,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,0,-0.31851851,-0.244444456,1,0,0,0.9804,button_left,0.9804,1,0,5,5,4,1,stimuli/blank.png,Pleasure,a,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,0,0.415740873,-0.294444456,1,0,0,1.1142,button_right,1.1142,1,0,6,6,9,1,stimuli/blank.png,Nasty,l,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,0,0.015740811,-0.212962974,1,0,0,0.4643,button_right,0.4643,1,0,7,7,3,1,stimuli/blank.png,Hurt,l,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,2.6431,1,0,8,8,1,1,stimuli/blank.png,Bad,l,2.6431,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,1.9458,1,0,9,9,0,1,stimuli/blank.png,Good,a,1.9458,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,pos_neg_train.xlsx,"A = 
Positive","L = 
Negative"
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,0,0.215740757,-0.257407419,1,0,0,2.8144,button_right,2.8144,1,0,0,0,0,1,stimuli/black_1.jpg,NaN,l,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,0,0.240740758,-0.24722229,1,0,0,1.3425,button_right,1.3425,1,0,1,1,6,1,stimuli/black_4.jpg,NaN,l,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,0,-0.271296231,-0.2388889,1,0,0,3.0802,button_left,3.0802,1,0,2,2,9,1,stimuli/white_5.jpg,NaN,a,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,0,-0.271296231,-0.2388889,1,0,0,1.4476,button_left,1.4476,1,0,3,3,1,1,stimuli/white_1.jpg,NaN,a,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,0,0.324074092,-0.254629641,1,0,0,1.5974,button_right,1.5974,1,0,4,4,8,1,stimuli/black_5.jpg,NaN,l,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,0,0.238888906,-0.267592604,1,0,0,0.8487,button_right,0.8487,1,0,5,5,4,1,stimuli/black_3.jpg,NaN,l,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,0,0.238888906,-0.267592604,1,0,0,1.1301,button_right,1.1301,1,0,6,6,2,1,stimuli/black_2.jpg,NaN,l,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,0,-0.266666601,-0.264814826,1,0,0,7.1467,button_left,7.1467,1,0,7,7,5,1,stimuli/white_3.jpg,NaN,a,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,0,-0.311111103,-0.26851853,1,0,0,11.0621,button_left,11.0621,1,0,8,8,3,1,stimuli/white_2.jpg,NaN,a,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,0,-0.287037028,-0.254629641,1,0,0,1.7301,button_left,1.7301,1,0,9,9,7,1,stimuli/white_4.jpg,NaN,a,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,cong_train.xlsx,"A = 
White","L = 
Black"
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,0,0.315789494,-0.350138517,1,0,0,2.697,button_right,2.697,1,0,0,0,11,1,stimuli/blank.png,Bad,l,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,0,0.315789494,-0.350138517,1,0,0,1.7806,button_right,1.7806,1,0,1,1,0,1,stimuli/black_1.jpg,NaN,l,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,0,-0.385595558,-0.336842185,1,0,0,2.0975,button_left,2.0975,1,0,2,2,1,1,stimuli/white_1.jpg,NaN,a,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,0,-0.380055391,-0.323545719,1,0,0,0.7474,button_left,0.7474,1,0,3,3,5,1,stimuli/white_3.jpg,NaN,a,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,0,-0.316897496,-0.363434916,1,0,0,2.097,button_left,2.097,1,0,4,4,12,1,stimuli/blank.png,Happy,a,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,0,-0.316897496,-0.363434916,1,0,0,0.8701,button_left,0.8701,1,0,5,5,14,1,stimuli/blank.png,Pleasure,a,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,0,0.406648221,-0.346814417,1,0,0,10.2284,button_right,10.2284,1,0,6,6,15,1,stimuli/blank.png,Agony,l,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,0,0.304709162,-0.325761853,1,0,0,1.4301,button_right,1.4301,1,0,7,7,4,1,stimuli/black_3.jpg,NaN,l,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,0,0.284764563,-0.349030551,1,0,0,24.3084,button_right,24.3084,1,0,8,8,17,1,stimuli/blank.png,Evil,l,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,0,0.593905842,-0.386703682,1,0,0,37.0903,button_right,37.0903,1,0,9,9,19,1,stimuli/blank.png,Nasty,l,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,0,0.450969552,-0.341274251,1,0,0,5.8276,button_right,5.8276,1,0,10,10,6,1,stimuli/black_4.jpg,NaN,l,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2021-09-13_22h04.01.660,openIAT,2020.1.0rc3,Win32,60,,0,-0.387811624,-0.327977852,1,0,0,1.1135,button_left,1.1135,1,0,11,11,18,1,stimuli/blank.png,Joy,a,,,,,,,,,
