instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruct_pages.thisRepN,instruct_pages.thisTrialN,instruct_pages.thisN,instruct_pages.thisIndex,instruct_pages.ran,pageN,instruct_text,participant,order,session,gender,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,key_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,conds_file,label_left,label_right
0.107407437,-0.372222248,1,0,0,instr_done_button,0,0,0,0,1,1,"You will be presented with words or images to classify into categories using either the 'A' or 'L' key. 
 
Try to go as fast as possible while making as few mistakes as possible. 
",gaietta,1,001,female,2021-04-14_20h03.33.006,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.107407437,-0.372222248,1,0,0,instr_done_button,0,1,1,1,1,2,"Keep in mind: 
 
1) Labels at the top of the screen indicate which catogory goes with which key. 
 
2) Each word or image has a correct catogory classification 
 
3) Keep your index fingers on the A and L keys to enable a rapid response. 
 
4) The test gives no results if you go slow- please try to go as fast as possible 
",gaietta,1,001,female,2021-04-14_20h03.33.006,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,gaietta,1,001,female,2021-04-14_20h03.33.006,openIAT,2020.1.0rc3,Win32,60,l,0,,,,,,,,0.80003,0,0,9,9,3,1,stimuli/white_2.jpg,NaN,a,0.80003,,,,,,,,
,,,,,,,,,,,,,gaietta,1,001,female,2021-04-14_20h03.33.006,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,cong_train.xlsx,"A = 
White","L = 
Black"
,,,,,,,,,,,,,gaietta,1,001,female,2021-04-14_20h03.33.006,openIAT,2020.1.0rc3,Win32,60,a,0,,,,,,,,8.336175,0,0,0,0,8,1,stimuli/black_5.jpg,NaN,l,8.336175,,,,,,,,
,,,,,,,,,,,,,gaietta,1,001,female,2021-04-14_20h03.33.006,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,4.537445,1,0,1,1,15,1,stimuli/blank.png,Agony,l,4.537445,,,,,,,,
,,,,,,,,,,,,,gaietta,1,001,female,2021-04-14_20h03.33.006,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,1.41982,1,0,2,2,18,1,stimuli/blank.png,Joy,a,1.41982,,,,,,,,
,,,,,,,,,,,,,gaietta,1,001,female,2021-04-14_20h03.33.006,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,1.067385,1,0,3,3,19,1,stimuli/blank.png,Nasty,l,1.067385,,,,,,,,
,,,,,,,,,,,,,gaietta,1,001,female,2021-04-14_20h03.33.006,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.99829,1,0,4,4,16,1,stimuli/blank.png,Love,a,0.99829,,,,,,,,
,,,,,,,,,,,,,gaietta,1,001,female,2021-04-14_20h03.33.006,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.72883,1,0,5,5,17,1,stimuli/blank.png,Evil,l,0.72883,,,,,,,,
,,,,,,,,,,,,,gaietta,1,001,female,2021-04-14_20h03.33.006,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,1.875455,1,0,6,6,9,1,stimuli/white_5.jpg,NaN,a,1.875455,,,,,,,,
,,,,,,,,,,,,,gaietta,1,001,female,2021-04-14_20h03.33.006,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.899395,1,0,7,7,4,1,stimuli/black_3.jpg,NaN,l,0.899395,,,,,,,,
,,,,,,,,,,,,,gaietta,1,001,female,2021-04-14_20h03.33.006,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,2.61023,1,0,8,8,2,1,stimuli/black_2.jpg,NaN,l,2.61023,,,,,,,,
,,,,,,,,,,,,,gaietta,1,001,female,2021-04-14_20h03.33.006,openIAT,2020.1.0rc3,Win32,60,l,0,,,,,,,,0.617575,0,0,9,9,7,1,stimuli/white_4.jpg,NaN,a,0.617575,,,,,,,,
,,,,,,,,,,,,,gaietta,1,001,female,2021-04-14_20h03.33.006,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,1.189285,1,0,10,10,14,1,stimuli/blank.png,Pleasure,a,1.189285,,,,,,,,
