instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruct_pages.thisRepN,instruct_pages.thisTrialN,instruct_pages.thisN,instruct_pages.thisIndex,instruct_pages.ran,pageN,instruct_text,participant,order,session,gender,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns
-0.109444427,-0.436111111,1,0,0,instr_done_button,0,0,0,0,1,1,"You will be presented with words or images to classify into categories using either the 'A' or 'L' key. 
 
Try to go as fast as possible while making as few mistakes as possible. 
",Egle,2,001,male,2023-03-02_16h42.18.394,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,
-0.046111128,-0.410000017,1,0,0,instr_done_button,0,1,1,1,1,2,"Keep in mind: 
 
1) Labels at the top of the screen indicate which catogory goes with which key. 
 
2) Each word or image has a correct catogory classification 
 
3) Keep your index fingers on the A and L keys to enable a rapid response. 
 
4) The test gives no results if you go slow- please try to go as fast as possible 
",Egle,2,001,male,2023-03-02_16h42.18.394,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,Egle,2,001,male,2023-03-02_16h42.18.394,openIAT,2020.1.0rc3,Win32,60,,0,-0.298888863,-0.333888923,1,0,0,1.4244,button_left,1.4244,0,0,0,0,7,1,stimuli/blank.png,Evil,l
,,,,,,,,,,,,,Egle,2,001,male,2023-03-02_16h42.18.394,openIAT,2020.1.0rc3,Win32,60,,0,-0.39055553,-0.288333384,1,0,0,1.2488,button_left,1.2488,1,0,1,1,2,1,stimuli/blank.png,Happy,a
,,,,,,,,,,,,,Egle,2,001,male,2023-03-02_16h42.18.394,openIAT,2020.1.0rc3,Win32,60,,0,-0.394444444,-0.276111094,1,0,0,2.739,button_left,2.739,0,0,2,2,5,1,stimuli/blank.png,Agony,l
,,,,,,,,,,,,,Egle,2,001,male,2023-03-02_16h42.18.394,openIAT,2020.1.0rc3,Win32,60,,0,-0.253888872,-0.365555573,1,0,0,1.2141,button_left,1.2141,1,0,3,3,6,1,stimuli/blank.png,Love,a
,,,,,,,,,,,,,Egle,2,001,male,2023-03-02_16h42.18.394,openIAT,2020.1.0rc3,Win32,60,,0,-0.256111103,-0.325555589,1,0,0,0.999,button_left,0.999,1,0,4,4,8,1,stimuli/blank.png,Joy,a
,,,,,,,,,,,,,Egle,2,001,male,2023-03-02_16h42.18.394,openIAT,2020.1.0rc3,Win32,60,,0,-0.261111111,-0.313888889,1,0,0,1.0641,button_left,1.0641,1,0,5,5,0,1,stimuli/blank.png,Good,a
,,,,,,,,,,,,,Egle,2,001,male,2023-03-02_16h42.18.394,openIAT,2020.1.0rc3,Win32,60,,0,-0.263333342,-0.310555606,1,0,0,0.447,button_left,0.447,0,0,6,6,3,1,stimuli/blank.png,Hurt,l
