instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruct_pages.thisRepN,instruct_pages.thisTrialN,instruct_pages.thisN,instruct_pages.thisIndex,instruct_pages.ran,pageN,instruct_text,participant,order,session,gender,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,key_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,conds_file,label_left,label_right
-0.01953125,-0.401041667,1,0,0,instr_done_button,0,0,0,0,1,1,"You will be presented with words or images to classify into categories using either the 'A' or 'L' key. 
 
Try to go as fast as possible while making as few mistakes as possible. 
",01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.01953125,-0.403645833,1,0,0,instr_done_button,0,1,1,1,1,2,"Keep in mind: 
 
1) Labels at the top of the screen indicate which catogory goes with which key. 
 
2) Each word or image has a correct catogory classification 
 
3) Keep your index fingers on the A and L keys to enable a rapid response. 
 
4) The test gives no results if you go slow- please try to go as fast as possible 
",01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,,0,-0.305989583,-0.32421875,1,0,0,5.64344,button_left,5.64344,0,0,0,0,7,1,stimuli/blank.png,Evil,l,,,,,,,,,
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,,0,-0.305989583,-0.32421875,1,0,0,2.21076,button_left,2.21076,0,0,1,1,9,1,stimuli/blank.png,Nasty,l,,,,,,,,,
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,1.979985,1,0,2,2,2,1,stimuli/blank.png,Happy,a,1.979985,,,,,,,,
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,2.413365,1,0,3,3,0,1,stimuli/blank.png,Good,a,2.413365,,,,,,,,
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,1.15126,1,0,4,4,1,1,stimuli/blank.png,Bad,l,1.15126,,,,,,,,
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.910785,1,0,5,5,5,1,stimuli/blank.png,Agony,l,0.910785,,,,,,,,
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,1.93249,1,0,6,6,4,1,stimuli/blank.png,Pleasure,a,1.93249,,,,,,,,
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.90668,1,0,7,7,3,1,stimuli/blank.png,Hurt,l,0.90668,,,,,,,,
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.7701,1,0,8,8,8,1,stimuli/blank.png,Joy,a,0.7701,,,,,,,,
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,23.083495,1,0,9,9,6,1,stimuli/blank.png,Love,a,23.083495,,,,,,,,
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,pos_neg_train.xlsx,"A = 
Positive","L = 
Negative"
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,3.974285,1,0,0,0,5,1,stimuli/white_3.jpg,,l,3.974285,,,,,,,,
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,6.045895,1,0,1,1,9,1,stimuli/white_5.jpg,,l,6.045895,,,,,,,,
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.84143,1,0,2,2,3,1,stimuli/white_2.jpg,,l,0.84143,,,,,,,,
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,3.16594,1,0,3,3,1,1,stimuli/white_1.jpg,,l,3.16594,,,,,,,,
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.857955,1,0,4,4,2,1,stimuli/black_2.jpg,,a,0.857955,,,,,,,,
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.69669,1,0,5,5,0,1,stimuli/black_1.jpg,,a,0.69669,,,,,,,,
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.665075,1,0,6,6,6,1,stimuli/black_4.jpg,,a,0.665075,,,,,,,,
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.66271,1,0,7,7,8,1,stimuli/black_5.jpg,,a,0.66271,,,,,,,,
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.67566,1,0,8,8,7,1,stimuli/white_4.jpg,,l,0.67566,,,,,,,,
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.974805,1,0,9,9,4,1,stimuli/black_3.jpg,,a,0.974805,,,,,,,,
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,incong_train.xlsx,"A = 
Black","L = 
White"
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,4.22399,1,0,0,0,13,1,stimuli/blank.png,Hurt,l,4.22399,,,,,,,,
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.85874,1,0,1,1,6,1,stimuli/black_4.jpg,,a,0.85874,,,,,,,,
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.673655,1,0,2,2,5,1,stimuli/white_3.jpg,,l,0.673655,,,,,,,,
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.63953,1,0,3,3,3,1,stimuli/white_2.jpg,,l,0.63953,,,,,,,,
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.897905,1,0,4,4,8,1,stimuli/black_5.jpg,,a,0.897905,,,,,,,,
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.890515,1,0,5,5,2,1,stimuli/black_2.jpg,,a,0.890515,,,,,,,,
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.275255,1,0,6,6,4,1,stimuli/black_3.jpg,,a,0.275255,,,,,,,,
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,1.093,1,0,7,7,10,1,stimuli/blank.png,Good,a,1.093,,,,,,,,
,,,,,,,,,,,,,01,2,001,male,2020-06-19_00h32.03.994,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.6402,1,0,8,8,7,1,stimuli/white_4.jpg,,l,0.6402,,,,,,,,
