instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruct_pages.thisRepN,instruct_pages.thisTrialN,instruct_pages.thisN,instruct_pages.thisIndex,instruct_pages.ran,pageN,instruct_text,participant,order,session,gender,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,conds_file,label_left,label_right,key_resp.rt
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,0.281944466,-0.299305598,1,0,0,0.731799999,button_right,0.731799999,1,0,8,8,1,1,stimuli/blank.png,Bad,l,,,,,,,,,
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,0.281944466,-0.299305598,1,0,0,0.932300001,button_right,0.932300001,1,0,9,9,5,1,stimuli/blank.png,Agony,l,,,,,,,,,
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,pos_neg_train.xlsx,"A = 
Positive","L = 
Negative",
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,a,0,,,,,,,,3.5134,0,0,0,0,9,1,stimuli/white_5.jpg,,l,,,,,,,,,3.5134
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,l,0,,,,,,,,1.6909,0,0,1,1,2,1,stimuli/black_2.jpg,,a,,,,,,,,,1.6909
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,a,0,,,,,,,,3.399700001,0,0,2,2,5,1,stimuli/white_3.jpg,,l,,,,,,,,,3.399700001
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,-0.411111101,-0.336111132,1,0,0,2.799299999,button_left,2.799299999,0,0,3,3,3,1,stimuli/white_2.jpg,,l,,,,,,,,,
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,0.370833333,-0.336111132,1,0,0,0.465700001,button_right,0.465700001,0,0,4,4,0,1,stimuli/black_1.jpg,,a,,,,,,,,,
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,-0.320138868,-0.322916667,1,0,0,0.4151,button_left,0.4151,1,0,5,5,6,1,stimuli/black_4.jpg,,a,,,,,,,,,
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,0.379166667,-0.361111132,1,0,0,2.933,button_right,2.933,1,0,6,6,1,1,stimuli/white_1.jpg,,l,,,,,,,,,
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,0.372916667,-0.361805598,1,0,0,0.6989,button_right,0.6989,1,0,7,7,7,1,stimuli/white_4.jpg,,l,,,,,,,,,
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,-0.290972201,-0.340972265,1,0,0,0.8191,button_left,0.8191,1,0,8,8,4,1,stimuli/black_3.jpg,,a,,,,,,,,,
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,-0.293055534,-0.33125,1,0,0,0.582800001,button_left,0.582800001,1,0,9,9,8,1,stimuli/black_5.jpg,,a,,,,,,,,,
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,incong_train.xlsx,"A = 
Black","L = 
White",
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,-0.383333333,-0.341666667,1,0,0,5.0989,button_left,5.0989,1,0,0,0,10,1,stimuli/blank.png,Good,a,,,,,,,,,
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,-0.336805534,-0.352083333,1,0,0,0.949200001,button_left,0.949200001,1,0,1,1,18,1,stimuli/blank.png,Joy,a,,,,,,,,,
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,0.409027863,-0.355555598,1,0,0,2.332,button_right,2.332,1,0,2,2,9,1,stimuli/white_5.jpg,,l,,,,,,,,,
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,0.420833333,-0.361111132,1,0,0,1.015699999,button_right,1.015699999,1,0,3,3,1,1,stimuli/white_1.jpg,,l,,,,,,,,,
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,-0.315277767,-0.358333333,1,0,0,0.8161,button_left,0.8161,1,0,4,4,12,1,stimuli/blank.png,Happy,a,,,,,,,,,
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,0.425694529,-0.363194466,1,0,0,0.682400002,button_right,0.682400002,1,0,5,5,17,1,stimuli/blank.png,Evil,l,,,,,,,,,
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,0.415972265,-0.359722265,1,0,0,0.6661,button_right,0.6661,1,0,6,6,13,1,stimuli/blank.png,Hurt,l,,,,,,,,,
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,0.417361196,-0.361111132,1,0,0,0.5985,button_right,0.5985,1,0,7,7,11,1,stimuli/blank.png,Bad,l,,,,,,,,,
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,-0.316666667,-0.357638931,1,0,0,0.9466,button_left,0.9466,0,0,8,8,7,1,stimuli/white_4.jpg,,l,,,,,,,,,
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,-0.317361101,-0.355555598,1,0,0,0.7824,button_left,0.7824,0,0,9,9,5,1,stimuli/white_3.jpg,,l,,,,,,,,,
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,-0.327777767,-0.354166667,1,0,0,0.7159,button_left,0.7159,1,0,10,10,16,1,stimuli/blank.png,Love,a,,,,,,,,,
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,-0.322916667,-0.35625,1,0,0,1.899199999,button_left,1.899199999,0,0,11,11,3,1,stimuli/white_2.jpg,,l,,,,,,,,,
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,-0.328472201,-0.354166667,1,0,0,0.6659,button_left,0.6659,1,0,12,12,8,1,stimuli/black_5.jpg,,a,,,,,,,,,
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,-0.329861101,-0.354861132,1,0,0,0.8366,button_left,0.8366,1,0,13,13,14,1,stimuli/blank.png,Pleasure,a,,,,,,,,,
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,-0.328472201,-0.354861132,1,0,0,0.6699,button_left,0.6699,1,0,14,14,4,1,stimuli/black_3.jpg,,a,,,,,,,,,
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,-0.3375,-0.353472265,1,0,0,0.552799999,button_left,0.552799999,1,0,15,15,0,1,stimuli/black_1.jpg,,a,,,,,,,,,
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,-0.329861101,-0.351388931,1,0,0,0.549299999,button_left,0.549299999,1,0,16,16,2,1,stimuli/black_2.jpg,,a,,,,,,,,,
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,0.415972265,-0.354166667,1,0,0,0.7824,button_right,0.7824,1,0,17,17,15,1,stimuli/blank.png,Agony,l,,,,,,,,,
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,0.417361196,-0.35625,1,0,0,1.3661,button_right,1.3661,1,0,18,18,19,1,stimuli/blank.png,Nasty,l,,,,,,,,,
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,-0.333333333,-0.352777799,1,0,0,0.632800001,button_left,0.632800001,1,0,19,19,6,1,stimuli/black_4.jpg,,a,,,,,,,,,
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,incong_test.xlsx,"A = 
Black or 
Positive","L = 
White or 
Negative",
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,0.420138931,-0.355555598,1,0,0,1.2154,button_right,1.2154,1,0,0,0,8,1,stimuli/black_5.jpg,NaN,l,,,,,,,,,
,,,,,,,,,,,,,j,2,001,male,2022-11-28_16h58.42.703,openIAT,2020.1.0rc3,Win32,60,,0,-0.320833333,-0.365277799,1,0,0,1.666299999,button_left,1.666299999,1,0,1,1,3,1,stimuli/white_2.jpg,NaN,a,,,,,,,,,
