instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruct_pages.thisRepN,instruct_pages.thisTrialN,instruct_pages.thisN,instruct_pages.thisIndex,instruct_pages.ran,pageN,instruct_text,participant,order,session,gender,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,key_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,conds_file,label_left,label_right
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.74074,1,0,9,9,6,1,stimuli/black_4.jpg,NaN,l,0.74074,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,cong_train.xlsx,"A = 
White","L = 
Black"
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,1.933915,1,0,0,0,18,1,stimuli/blank.png,Joy,a,1.933915,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.87712,1,0,1,1,10,1,stimuli/blank.png,Good,a,0.87712,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.67807,1,0,2,2,6,1,stimuli/black_4.jpg,NaN,l,0.67807,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.8932,1,0,3,3,15,1,stimuli/blank.png,Agony,l,0.8932,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.792865,1,0,4,4,0,1,stimuli/black_1.jpg,NaN,l,0.792865,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.67528,1,0,5,5,12,1,stimuli/blank.png,Happy,a,0.67528,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.59446,1,0,6,6,19,1,stimuli/blank.png,Nasty,l,0.59446,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.558705,1,0,7,7,8,1,stimuli/black_5.jpg,NaN,l,0.558705,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.659815,1,0,8,8,11,1,stimuli/blank.png,Bad,l,0.659815,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.64202,1,0,9,9,7,1,stimuli/white_4.jpg,NaN,a,0.64202,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,1.06169,1,0,10,10,9,1,stimuli/white_5.jpg,NaN,a,1.06169,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.7104,1,0,11,11,3,1,stimuli/white_2.jpg,NaN,a,0.7104,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.60763,1,0,12,12,4,1,stimuli/black_3.jpg,NaN,l,0.60763,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.916055,1,0,13,13,17,1,stimuli/blank.png,Evil,l,0.916055,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.762815,1,0,14,14,13,1,stimuli/blank.png,Hurt,l,0.762815,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.640505,1,0,15,15,16,1,stimuli/blank.png,Love,a,0.640505,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.62398,1,0,16,16,2,1,stimuli/black_2.jpg,NaN,l,0.62398,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.491485,1,0,17,17,5,1,stimuli/white_3.jpg,NaN,a,0.491485,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.62504,1,0,18,18,14,1,stimuli/blank.png,Pleasure,a,0.62504,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,l,0,,,,,,,,0.488635,0,0,19,19,1,1,stimuli/white_1.jpg,NaN,a,0.488635,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,cong_test.xlsx,"A = 
White or 
Positive","L = 
Black or 
Negative"
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,1.009995,1,0,0,0,6,1,stimuli/black_4.jpg,,a,1.009995,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.596175,1,0,1,1,3,1,stimuli/white_2.jpg,,l,0.596175,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.60858,1,0,2,2,0,1,stimuli/black_1.jpg,,a,0.60858,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.627805,1,0,3,3,1,1,stimuli/white_1.jpg,,l,0.627805,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.662825,1,0,4,4,5,1,stimuli/white_3.jpg,,l,0.662825,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.3925,1,0,5,5,4,1,stimuli/black_3.jpg,,a,0.3925,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,a,0,,,,,,,,0.393125,0,0,6,6,7,1,stimuli/white_4.jpg,,l,0.393125,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.59478,1,0,7,7,2,1,stimuli/black_2.jpg,,a,0.59478,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.70796,1,0,8,8,8,1,stimuli/black_5.jpg,,a,0.70796,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.72612,1,0,9,9,9,1,stimuli/white_5.jpg,,l,0.72612,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,incong_train.xlsx,"A = 
Black","L = 
White"
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,2.16747,1,0,0,0,14,1,stimuli/blank.png,Pleasure,a,2.16747,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.493575,1,0,1,1,17,1,stimuli/blank.png,Evil,l,0.493575,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.67609,1,0,2,2,13,1,stimuli/blank.png,Hurt,l,0.67609,,,,,,,,
,,,,,,,,,,,,,prm,1,001,male,2020-10-06_13h19.49.391,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,1.915375,1,0,3,3,7,1,stimuli/white_4.jpg,,l,1.915375,,,,,,,,
