instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruct_pages.thisRepN,instruct_pages.thisTrialN,instruct_pages.thisN,instruct_pages.thisIndex,instruct_pages.ran,pageN,instruct_text,participant,order,session,gender,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,key_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,conds_file,label_left,label_right
0.09375,-0.398148148,1,0,0,instr_done_button,0,0,0,0,1,1,"You will be presented with words or images to classify into categories using either the 'A' or 'L' key. 
 
Try to go as fast as possible while making as few mistakes as possible. 
",,1,001,male,2023-02-07_19h50.23.676,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.09375,-0.398148148,1,0,0,instr_done_button,0,1,1,1,1,2,"Keep in mind: 
 
1) Labels at the top of the screen indicate which catogory goes with which key. 
 
2) Each word or image has a correct catogory classification 
 
3) Keep your index fingers on the A and L keys to enable a rapid response. 
 
4) The test gives no results if you go slow- please try to go as fast as possible 
",,1,001,male,2023-02-07_19h50.23.676,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,1,001,male,2023-02-07_19h50.23.676,openIAT,2020.1.0rc3,Win32,60,,0,-0.263888889,-0.3125,1,0,0,15.381,button_left,15.381,1,0,0,0,2,1,stimuli/blank.png,Happy,a,,,,,,,,,
,,,,,,,,,,,,,,1,001,male,2023-02-07_19h50.23.676,openIAT,2020.1.0rc3,Win32,60,l,0,,,,,,,,8.226,0,0,1,1,0,1,stimuli/blank.png,Good,a,8.226,,,,,,,,
,,,,,,,,,,,,,,1,001,male,2023-02-07_19h50.23.676,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,3.628,1,0,2,2,5,1,stimuli/blank.png,Agony,l,3.628,,,,,,,,
,,,,,,,,,,,,,,1,001,male,2023-02-07_19h50.23.676,openIAT,2020.1.0rc3,Win32,60,l,0,,,,,,,,2.231,0,0,3,3,6,1,stimuli/blank.png,Love,a,2.231,,,,,,,,
,,,,,,,,,,,,,,1,001,male,2023-02-07_19h50.23.676,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,5.378,1,0,4,4,4,1,stimuli/blank.png,Pleasure,a,5.378,,,,,,,,
,,,,,,,,,,,,,,1,001,male,2023-02-07_19h50.23.676,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,2.433,1,0,5,5,9,1,stimuli/blank.png,Nasty,l,2.433,,,,,,,,
,,,,,,,,,,,,,,1,001,male,2023-02-07_19h50.23.676,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.899,1,0,6,6,1,1,stimuli/blank.png,Bad,l,0.899,,,,,,,,
,,,,,,,,,,,,,,1,001,male,2023-02-07_19h50.23.676,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.701,1,0,7,7,8,1,stimuli/blank.png,Joy,a,0.701,,,,,,,,
,,,,,,,,,,,,,,1,001,male,2023-02-07_19h50.23.676,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.877,1,0,8,8,7,1,stimuli/blank.png,Evil,l,0.877,,,,,,,,
