instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruct_pages.thisRepN,instruct_pages.thisTrialN,instruct_pages.thisN,instruct_pages.thisIndex,instruct_pages.ran,pageN,instruct_text,participant,order,session,gender,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,conds_file,label_left,label_right
0,-0.417592593,1,0,0,instr_done_button,0,0,0,0,1,1,"You will be presented with words or images to classify into categories using either the 'A' or 'L' key. 
 
Try to go as fast as possible while making as few mistakes as possible. 
",jp,2,001,female,2022-07-01_14h05.00.585,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,-0.415740741,1,0,0,instr_done_button,0,1,1,1,1,2,"Keep in mind: 
 
1) Labels at the top of the screen indicate which catogory goes with which key. 
 
2) Each word or image has a correct catogory classification 
 
3) Keep your index fingers on the A and L keys to enable a rapid response. 
 
4) The test gives no results if you go slow- please try to go as fast as possible 
",jp,2,001,female,2022-07-01_14h05.00.585,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,jp,2,001,female,2022-07-01_14h05.00.585,openIAT,2020.1.0rc3,Win32,60,,0,0.233333333,-0.269444444,1,0,0,0.712,button_right,0.712,0,0,8,8,6,1,stimuli/black_4.jpg,,a,,,,,,,,
,,,,,,,,,,,,,jp,2,001,female,2022-07-01_14h05.00.585,openIAT,2020.1.0rc3,Win32,60,,0,-0.339814815,-0.282407407,1,0,0,0.765,button_left,0.765,1,0,9,9,0,1,stimuli/black_1.jpg,,a,,,,,,,,
,,,,,,,,,,,,,jp,2,001,female,2022-07-01_14h05.00.585,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,incong_train.xlsx,"A = 
Black","L = 
White"
,,,,,,,,,,,,,jp,2,001,female,2022-07-01_14h05.00.585,openIAT,2020.1.0rc3,Win32,60,,0,-0.397222222,-0.289814815,1,0,0,2.432,button_left,2.432,0,0,0,0,13,1,stimuli/blank.png,Hurt,l,,,,,,,,
,,,,,,,,,,,,,jp,2,001,female,2022-07-01_14h05.00.585,openIAT,2020.1.0rc3,Win32,60,,0,0.317592593,-0.293518519,1,0,0,0.994,button_right,0.994,0,0,1,1,18,1,stimuli/blank.png,Joy,a,,,,,,,,
,,,,,,,,,,,,,jp,2,001,female,2022-07-01_14h05.00.585,openIAT,2020.1.0rc3,Win32,60,,0,0.314814815,-0.277777778,1,0,0,0.697,button_right,0.697,1,0,2,2,17,1,stimuli/blank.png,Evil,l,,,,,,,,
,,,,,,,,,,,,,jp,2,001,female,2022-07-01_14h05.00.585,openIAT,2020.1.0rc3,Win32,60,,0,0.290740741,-0.27037037,1,0,0,0.03,button_right,0.03,0,0,3,3,0,1,stimuli/black_1.jpg,,a,,,,,,,,
,,,,,,,,,,,,,jp,2,001,female,2022-07-01_14h05.00.585,openIAT,2020.1.0rc3,Win32,60,,0,0.290740741,-0.27037037,1,0,0,0.134,button_right,0.134,0,0,4,4,14,1,stimuli/blank.png,Pleasure,a,,,,,,,,
,,,,,,,,,,,,,jp,2,001,female,2022-07-01_14h05.00.585,openIAT,2020.1.0rc3,Win32,60,,0,0.290740741,-0.27037037,1,0,0,0.031,button_right,0.031,1,0,5,5,15,1,stimuli/blank.png,Agony,l,,,,,,,,
,,,,,,,,,,,,,jp,2,001,female,2022-07-01_14h05.00.585,openIAT,2020.1.0rc3,Win32,60,,0,0.286111111,-0.27037037,1,0,0,0.082,button_right,0.082,1,0,6,6,1,1,stimuli/white_1.jpg,,l,,,,,,,,
