instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruct_pages.thisRepN,instruct_pages.thisTrialN,instruct_pages.thisN,instruct_pages.thisIndex,instruct_pages.ran,pageN,instruct_text,participant,order,session,gender,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,key_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,conds_file,label_left,label_right
0.009259259,-0.398148148,1,0,0,instr_done_button,0,0,0,0,1,1,"You will be presented with words or images to classify into categories using either the 'A' or 'L' key. 
 
Try to go as fast as possible while making as few mistakes as possible. 
",,2,001,male,2023-01-30_09h15.03.410,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.012037037,-0.398148148,1,0,0,instr_done_button,0,1,1,1,1,2,"Keep in mind: 
 
1) Labels at the top of the screen indicate which catogory goes with which key. 
 
2) Each word or image has a correct catogory classification 
 
3) Keep your index fingers on the A and L keys to enable a rapid response. 
 
4) The test gives no results if you go slow- please try to go as fast as possible 
",,2,001,male,2023-01-30_09h15.03.410,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,2,001,male,2023-01-30_09h15.03.410,openIAT,2020.1.0rc3,Win32,60,,0,0.324074074,-0.292592593,1,0,0,2.141,button_right,2.141,1,0,0,0,9,1,stimuli/blank.png,Nasty,l,,,,,,,,,
,,,,,,,,,,,,,,2,001,male,2023-01-30_09h15.03.410,openIAT,2020.1.0rc3,Win32,60,,0,-0.262037037,-0.316666667,1,0,0,3.831,button_left,3.831,1,0,1,1,6,1,stimuli/blank.png,Love,a,,,,,,,,,
,,,,,,,,,,,,,,2,001,male,2023-01-30_09h15.03.410,openIAT,2020.1.0rc3,Win32,60,,0,0.291666667,-0.299074074,1,0,0,0.937,button_right,0.937,0,0,2,2,8,1,stimuli/blank.png,Joy,a,,,,,,,,,
,,,,,,,,,,,,,,2,001,male,2023-01-30_09h15.03.410,openIAT,2020.1.0rc3,Win32,60,,0,-0.267592593,-0.333333333,1,0,0,0.602,button_left,0.602,1,0,3,3,4,1,stimuli/blank.png,Pleasure,a,,,,,,,,,
,,,,,,,,,,,,,,2,001,male,2023-01-30_09h15.03.410,openIAT,2020.1.0rc3,Win32,60,l,0,,,,,,,,2.873,0,0,4,4,2,1,stimuli/blank.png,Happy,a,2.873,,,,,,,,
,,,,,,,,,,,,,,2,001,male,2023-01-30_09h15.03.410,openIAT,2020.1.0rc3,Win32,60,a,0,,,,,,,,0.642,0,0,5,5,1,1,stimuli/blank.png,Bad,l,0.642,,,,,,,,
,,,,,,,,,,,,,,2,001,male,2023-01-30_09h15.03.410,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.672,1,0,6,6,5,1,stimuli/blank.png,Agony,l,0.672,,,,,,,,
,,,,,,,,,,,,,,2,001,male,2023-01-30_09h15.03.410,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.394,1,0,7,7,7,1,stimuli/blank.png,Evil,l,0.394,,,,,,,,
,,,,,,,,,,,,,,2,001,male,2023-01-30_09h15.03.410,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,1.406,1,0,8,8,0,1,stimuli/blank.png,Good,a,1.406,,,,,,,,
,,,,,,,,,,,,,,2,001,male,2023-01-30_09h15.03.410,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.456,1,0,9,9,3,1,stimuli/blank.png,Hurt,l,0.456,,,,,,,,
,,,,,,,,,,,,,,2,001,male,2023-01-30_09h15.03.410,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,pos_neg_train.xlsx,"A = 
Positive","L = 
Negative"
,,,,,,,,,,,,,,2,001,male,2023-01-30_09h15.03.410,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,2.763,1,0,0,0,6,1,stimuli/black_4.jpg,,a,2.763,,,,,,,,
,,,,,,,,,,,,,,2,001,male,2023-01-30_09h15.03.410,openIAT,2020.1.0rc3,Win32,60,a,0,,,,,,,,0.923,0,0,1,1,3,1,stimuli/white_2.jpg,,l,0.923,,,,,,,,
,,,,,,,,,,,,,,2,001,male,2023-01-30_09h15.03.410,openIAT,2020.1.0rc3,Win32,60,a,0,,,,,,,,1.091,0,0,2,2,9,1,stimuli/white_5.jpg,,l,1.091,,,,,,,,
