instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruct_pages.thisRepN,instruct_pages.thisTrialN,instruct_pages.thisN,instruct_pages.thisIndex,instruct_pages.ran,pageN,instruct_text,participant,order,session,gender,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,key_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,conds_file,label_left,label_right
0.059259259,-0.385185185,1,0,0,instr_done_button,0,0,0,0,1,1,"You will be presented with words or images to classify into categories using either the 'A' or 'L' key. 
 
Try to go as fast as possible while making as few mistakes as possible. 
",wester,1,001,male,2023-09-16_12h01.55.125,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.059259259,-0.385185185,1,0,0,instr_done_button,0,1,1,1,1,2,"Keep in mind: 
 
1) Labels at the top of the screen indicate which catogory goes with which key. 
 
2) Each word or image has a correct catogory classification 
 
3) Keep your index fingers on the A and L keys to enable a rapid response. 
 
4) The test gives no results if you go slow- please try to go as fast as possible 
",wester,1,001,male,2023-09-16_12h01.55.125,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,wester,1,001,male,2023-09-16_12h01.55.125,openIAT,2020.1.0rc3,Win32,60,,0,-0.409259259,-0.252777778,1,0,0,2.5308,button_left,2.5308,0,0,0,0,1,1,stimuli/blank.png,Bad,l,,,,,,,,,
,,,,,,,,,,,,,wester,1,001,male,2023-09-16_12h01.55.125,openIAT,2020.1.0rc3,Win32,60,,0,0.344444444,-0.247222222,1,0,0,1.4486,button_right,1.4486,1,0,1,1,7,1,stimuli/blank.png,Evil,l,,,,,,,,,
,,,,,,,,,,,,,wester,1,001,male,2023-09-16_12h01.55.125,openIAT,2020.1.0rc3,Win32,60,,0,-0.314814815,-0.248148148,1,0,0,0.8813,button_left,0.8813,1,0,2,2,0,1,stimuli/blank.png,Good,a,,,,,,,,,
,,,,,,,,,,,,,wester,1,001,male,2023-09-16_12h01.55.125,openIAT,2020.1.0rc3,Win32,60,,0,-0.284259259,-0.267592593,1,0,0,0.6815,button_left,0.6815,1,0,3,3,8,1,stimuli/blank.png,Joy,a,,,,,,,,,
,,,,,,,,,,,,,wester,1,001,male,2023-09-16_12h01.55.125,openIAT,2020.1.0rc3,Win32,60,,0,-0.375,-0.221296296,1,0,0,0.9656,button_left,0.9656,0,0,4,4,5,1,stimuli/blank.png,Agony,l,,,,,,,,,
,,,,,,,,,,,,,wester,1,001,male,2023-09-16_12h01.55.125,openIAT,2020.1.0rc3,Win32,60,,0,-0.346296296,-0.237037037,1,0,0,1.666,button_left,1.666,1,0,5,5,6,1,stimuli/blank.png,Love,a,,,,,,,,,
,,,,,,,,,,,,,wester,1,001,male,2023-09-16_12h01.55.125,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.3265,1,0,6,6,2,1,stimuli/blank.png,Happy,a,0.3265,,,,,,,,
,,,,,,,,,,,,,wester,1,001,male,2023-09-16_12h01.55.125,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.3648,1,0,7,7,4,1,stimuli/blank.png,Pleasure,a,0.3648,,,,,,,,
,,,,,,,,,,,,,wester,1,001,male,2023-09-16_12h01.55.125,openIAT,2020.1.0rc3,Win32,60,,0,0.301851852,-0.272222222,1,0,0,1.4826,button_right,1.4826,1,0,8,8,9,1,stimuli/blank.png,Nasty,l,,,,,,,,,
,,,,,,,,,,,,,wester,1,001,male,2023-09-16_12h01.55.125,openIAT,2020.1.0rc3,Win32,60,,0,0.457407407,-0.309259259,1,0,0,1.082,button_right,1.082,1,0,9,9,3,1,stimuli/blank.png,Hurt,l,,,,,,,,,
,,,,,,,,,,,,,wester,1,001,male,2023-09-16_12h01.55.125,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,pos_neg_train.xlsx,"A = 
Positive","L = 
Negative"
,,,,,,,,,,,,,wester,1,001,male,2023-09-16_12h01.55.125,openIAT,2020.1.0rc3,Win32,60,,0,0.383333333,-0.237962963,1,0,0,0.9663,button_right,0.9663,1,0,0,0,4,1,stimuli/black_3.jpg,NaN,l,,,,,,,,,
