instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruct_pages.thisRepN,instruct_pages.thisTrialN,instruct_pages.thisN,instruct_pages.thisIndex,instruct_pages.ran,pageN,instruct_text,participant,order,session,gender,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns
-0.069444444,-0.40462963,1,0,0,instr_done_button,0,0,0,0,1,1,"You will be presented with words or images to classify into categories using either the 'A' or 'L' key. 
 
Try to go as fast as possible while making as few mistakes as possible. 
",ricardo,1,001,male,2023-11-27_13h18.36.935,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,
-0.068518519,-0.40462963,1,0,0,instr_done_button,0,1,1,1,1,2,"Keep in mind: 
 
1) Labels at the top of the screen indicate which catogory goes with which key. 
 
2) Each word or image has a correct catogory classification 
 
3) Keep your index fingers on the A and L keys to enable a rapid response. 
 
4) The test gives no results if you go slow- please try to go as fast as possible 
",ricardo,1,001,male,2023-11-27_13h18.36.935,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,ricardo,1,001,male,2023-11-27_13h18.36.935,openIAT,2020.1.0rc3,Win32,60,,0,0.390740741,-0.29537037,1,0,0,1.5467,button_right,1.5467,1,0,0,0,1,1,stimuli/blank.png,Bad,l
,,,,,,,,,,,,,ricardo,1,001,male,2023-11-27_13h18.36.935,openIAT,2020.1.0rc3,Win32,60,,0,-0.390740741,-0.312962963,1,0,0,1.734,button_left,1.734,0,0,1,1,5,1,stimuli/blank.png,Agony,l
,,,,,,,,,,,,,ricardo,1,001,male,2023-11-27_13h18.36.935,openIAT,2020.1.0rc3,Win32,60,,0,0.391666667,-0.275,1,0,0,0.7971,button_right,0.7971,0,0,2,2,0,1,stimuli/blank.png,Good,a
,,,,,,,,,,,,,ricardo,1,001,male,2023-11-27_13h18.36.935,openIAT,2020.1.0rc3,Win32,60,,0,0.35462963,-0.287037037,1,0,0,4.7321,button_right,4.7321,0,0,3,3,6,1,stimuli/blank.png,Love,a
,,,,,,,,,,,,,ricardo,1,001,male,2023-11-27_13h18.36.935,openIAT,2020.1.0rc3,Win32,60,,0,-0.263888889,-0.303703704,1,0,0,2.2148,button_left,2.2148,1,0,4,4,8,1,stimuli/blank.png,Joy,a
,,,,,,,,,,,,,ricardo,1,001,male,2023-11-27_13h18.36.935,openIAT,2020.1.0rc3,Win32,60,,0,-0.409259259,-0.233333333,1,0,0,3.9145,button_left,3.9145,0,0,5,5,3,1,stimuli/blank.png,Hurt,l
