instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruct_pages.thisRepN,instruct_pages.thisTrialN,instruct_pages.thisN,instruct_pages.thisIndex,instruct_pages.ran,pageN,instruct_text,participant,order,session,gender,date,expName,psychopyVersion,OS,frameRate,instr_done_touch.clicked_name,key_resp.keys,key_resp.corr,key_resp.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,conds_file,label_left,label_right
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,1,7.7028,,,,,,,,7.7028,1,0,8,8,5,1,stimuli/blank.png,Agony,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,a,1,1.0966,,,,,,,,1.0966,1,0,9,9,0,1,stimuli/blank.png,Good,a,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,pos_neg_train.xlsx,"A = 
Positive","L = 
Negative"
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,1,5.4823,,,,,,,,5.4823,1,0,0,0,5,1,stimuli/white_3.jpg,,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,0,1.7271,,,,,,,,1.7271,0,0,1,1,4,1,stimuli/black_3.jpg,,a,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,a,1,2.3814,,,,,,,,2.3814,1,0,2,2,2,1,stimuli/black_2.jpg,,a,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,a,1,1.233,,,,,,,,1.233,1,0,3,3,6,1,stimuli/black_4.jpg,,a,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,0,1.6667,,,,,,,,1.6667,0,0,4,4,0,1,stimuli/black_1.jpg,,a,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,0,1.5828,,,,,,,,1.5828,0,0,5,5,8,1,stimuli/black_5.jpg,,a,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,1,16.3783,,,,,,,,16.3783,1,0,6,6,3,1,stimuli/white_2.jpg,,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,1,0.9792,,,,,,,,0.9792,1,0,7,7,1,1,stimuli/white_1.jpg,,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,1,1.6999,,,,,,,,1.6999,1,0,8,8,9,1,stimuli/white_5.jpg,,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,a,0,2.8661,,,,,,,,2.8661,0,0,9,9,7,1,stimuli/white_4.jpg,,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,incong_train.xlsx,"A = 
Black","L = 
White"
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,1,1.6906,,,,,,,,1.6906,1,0,0,0,9,1,stimuli/white_5.jpg,,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,1,1.209,,,,,,,,1.209,1,0,1,1,5,1,stimuli/white_3.jpg,,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,1,1.4227,,,,,,,,1.4227,1,0,2,2,7,1,stimuli/white_4.jpg,,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,a,1,2.5206,,,,,,,,2.5206,1,0,3,3,14,1,stimuli/blank.png,Pleasure,a,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,a,1,2.7829,,,,,,,,2.7829,1,0,4,4,0,1,stimuli/black_1.jpg,,a,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,1,2.0015,,,,,,,,2.0015,1,0,5,5,11,1,stimuli/blank.png,Bad,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,1,0.7711,,,,,,,,0.7711,1,0,6,6,15,1,stimuli/blank.png,Agony,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,a,1,0.8393,,,,,,,,0.8393,1,0,7,7,6,1,stimuli/black_4.jpg,,a,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,1,0.9338,,,,,,,,0.9338,1,0,8,8,19,1,stimuli/blank.png,Nasty,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,1,0.6841,,,,,,,,0.6841,1,0,9,9,17,1,stimuli/blank.png,Evil,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,a,1,0.9815,,,,,,,,0.9815,1,0,10,10,10,1,stimuli/blank.png,Good,a,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,a,1,0.906,,,,,,,,0.906,1,0,11,11,16,1,stimuli/blank.png,Love,a,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,a,1,0.5166,,,,,,,,0.5166,1,0,12,12,18,1,stimuli/blank.png,Joy,a,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,a,1,0.6513,,,,,,,,0.6513,1,0,13,13,2,1,stimuli/black_2.jpg,,a,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,a,1,1.8944,,,,,,,,1.8944,1,0,14,14,4,1,stimuli/black_3.jpg,,a,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,1,0.7169,,,,,,,,0.7169,1,0,15,15,13,1,stimuli/blank.png,Hurt,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,a,1,0.7341,,,,,,,,0.7341,1,0,16,16,12,1,stimuli/blank.png,Happy,a,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,a,1,0.7392,,,,,,,,0.7392,1,0,17,17,8,1,stimuli/black_5.jpg,,a,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,1,3.0991,,,,,,,,3.0991,1,0,18,18,1,1,stimuli/white_1.jpg,,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,a,0,3.083,,,,,,,,3.083,0,0,19,19,3,1,stimuli/white_2.jpg,,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,incong_test.xlsx,"A = 
Black or 
Positive","L = 
White or 
Negative"
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,a,0,1.5961,,,,,,,,1.5961,0,0,0,0,0,1,stimuli/black_1.jpg,NaN,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,1,1.2737,,,,,,,,1.2737,1,0,1,1,6,1,stimuli/black_4.jpg,NaN,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,0,2.9284,,,,,,,,2.9284,0,0,2,2,5,1,stimuli/white_3.jpg,NaN,a,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,a,1,1.8727,,,,,,,,1.8727,1,0,3,3,1,1,stimuli/white_1.jpg,NaN,a,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,1,1.7265,,,,,,,,1.7265,1,0,4,4,4,1,stimuli/black_3.jpg,NaN,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,0,1.8078,,,,,,,,1.8078,0,0,5,5,7,1,stimuli/white_4.jpg,NaN,a,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,a,1,0.9892,,,,,,,,0.9892,1,0,6,6,9,1,stimuli/white_5.jpg,NaN,a,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,a,1,1.4285,,,,,,,,1.4285,1,0,7,7,3,1,stimuli/white_2.jpg,NaN,a,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,1,0.6403,,,,,,,,0.6403,1,0,8,8,8,1,stimuli/black_5.jpg,NaN,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,1,0.7733,,,,,,,,0.7733,1,0,9,9,2,1,stimuli/black_2.jpg,NaN,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,,0,3,3,3,1,cong_train.xlsx,"A = 
White","L = 
Black"
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,a,1,2.795,,,,,,,,2.795,1,0,0,0,1,1,stimuli/white_1.jpg,NaN,a,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,1,2.538,,,,,,,,2.538,1,0,1,1,0,1,stimuli/black_1.jpg,NaN,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,1,4.5384,,,,,,,,4.5384,1,0,2,2,11,1,stimuli/blank.png,Bad,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,1,1.8422,,,,,,,,1.8422,1,0,3,3,2,1,stimuli/black_2.jpg,NaN,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,a,1,5.8192,,,,,,,,5.8192,1,0,4,4,3,1,stimuli/white_2.jpg,NaN,a,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,a,1,1.9553,,,,,,,,1.9553,1,0,5,5,16,1,stimuli/blank.png,Love,a,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,a,1,2.0429,,,,,,,,2.0429,1,0,6,6,9,1,stimuli/white_5.jpg,NaN,a,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,a,1,5.0054,,,,,,,,5.0054,1,0,7,7,14,1,stimuli/blank.png,Pleasure,a,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,1,0.9919,,,,,,,,0.9919,1,0,8,8,13,1,stimuli/blank.png,Hurt,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,1,1.4871,,,,,,,,1.4871,1,0,9,9,19,1,stimuli/blank.png,Nasty,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,a,1,0.9628,,,,,,,,0.9628,1,0,10,10,10,1,stimuli/blank.png,Good,a,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,1,2.5607,,,,,,,,2.5607,1,0,11,11,17,1,stimuli/blank.png,Evil,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,1,2.5422,,,,,,,,2.5422,1,0,12,12,4,1,stimuli/black_3.jpg,NaN,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,1,0.9085,,,,,,,,0.9085,1,0,13,13,6,1,stimuli/black_4.jpg,NaN,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,a,1,1.4274,,,,,,,,1.4274,1,0,14,14,18,1,stimuli/blank.png,Joy,a,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,1,1.3406,,,,,,,,1.3406,1,0,15,15,15,1,stimuli/blank.png,Agony,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,0,1.9808,,,,,,,,1.9808,0,0,16,16,7,1,stimuli/white_4.jpg,NaN,a,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,1,3.2094,,,,,,,,3.2094,1,0,17,17,8,1,stimuli/black_5.jpg,NaN,l,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,l,0,0.7993,,,,,,,,0.7993,0,0,18,18,5,1,stimuli/white_3.jpg,NaN,a,,,,,,,,
,,,,,,,,,,,,,2,001,male,2022-10-06_15h31.05.467,openIAT,2020.1.0rc3,Win32,60,,a,1,0.9933,,,,,,,,0.9933,1,0,19,19,12,1,stimuli/blank.png,Happy,a,,,,,,,,
