instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruct_pages.thisRepN,instruct_pages.thisTrialN,instruct_pages.thisN,instruct_pages.thisIndex,instruct_pages.ran,pageN,instruct_text,participant,order,session,gender,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.corr,key_resp.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns
0.037962963,-0.142592593,0,0,0,0,0,0,0,1,1,"You will be presented with words or images to classify into categories using either the 'A' or 'L' key. 
 
Try to go as fast as possible while making as few mistakes as possible. 
",2,1,001,male,2020-10-16_23h33.27.134,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,
0.036111111,-0.161111111,0,0,0,0,1,1,1,1,2,"Keep in mind: 
 
1) Labels at the top of the screen indicate which catogory goes with which key. 
 
2) Each word or image has a correct catogory classification 
 
3) Keep your index fingers on the A and L keys to enable a rapid response. 
 
4) The test gives no results if you go slow- please try to go as fast as possible 
",2,1,001,male,2020-10-16_23h33.27.134,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,2,1,001,male,2020-10-16_23h33.27.134,openIAT,2020.1.0rc3,Win32,60,a,1,2.7929,,,,,,,,2.7929,1,0,0,0,0,1,stimuli/blank.png,Good,a
,,,,,,,,,,,,2,1,001,male,2020-10-16_23h33.27.134,openIAT,2020.1.0rc3,Win32,60,a,0,0.730265,,,,,,,,0.730265,0,0,1,1,9,1,stimuli/blank.png,Nasty,l
,,,,,,,,,,,,2,1,001,male,2020-10-16_23h33.27.134,openIAT,2020.1.0rc3,Win32,60,a,0,0.419015,,,,,,,,0.419015,0,0,2,2,7,1,stimuli/blank.png,Evil,l
,,,,,,,,,,,,2,1,001,male,2020-10-16_23h33.27.134,openIAT,2020.1.0rc3,Win32,60,a,1,0.396415,,,,,,,,0.396415,1,0,3,3,4,1,stimuli/blank.png,Pleasure,a
,,,,,,,,,,,,2,1,001,male,2020-10-16_23h33.27.134,openIAT,2020.1.0rc3,Win32,60,a,1,0.37389,,,,,,,,0.37389,1,0,4,4,8,1,stimuli/blank.png,Joy,a
,,,,,,,,,,,,2,1,001,male,2020-10-16_23h33.27.134,openIAT,2020.1.0rc3,Win32,60,,0,,-0.362962963,-0.424074074,1,0,0,0.726645,button_left,0.726645,1,0,5,5,2,1,stimuli/blank.png,Happy,a
