instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruct_pages.thisRepN,instruct_pages.thisTrialN,instruct_pages.thisN,instruct_pages.thisIndex,instruct_pages.ran,pageN,instruct_text,participant,order,session,gender,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,key_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,conds_file,label_left,label_right
0.035185185,-0.376851852,1,0,0,instr_done_button,0,0,0,0,1,1,"You will be presented with words or images to classify into categories using either the 'A' or 'L' key. 
 
Try to go as fast as possible while making as few mistakes as possible. 
",1,1,001,male,2023-10-08_19h53.10.124,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.036111111,-0.375925926,1,0,0,instr_done_button,0,1,1,1,1,2,"Keep in mind: 
 
1) Labels at the top of the screen indicate which catogory goes with which key. 
 
2) Each word or image has a correct catogory classification 
 
3) Keep your index fingers on the A and L keys to enable a rapid response. 
 
4) The test gives no results if you go slow- please try to go as fast as possible 
",1,1,001,male,2023-10-08_19h53.10.124,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2023-10-08_19h53.10.124,openIAT,2020.1.0rc3,Win32,60,,0,-0.263888889,-0.257407407,1,0,0,1.8531,button_left,1.8531,0,0,0,0,5,1,stimuli/blank.png,Agony,l,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2023-10-08_19h53.10.124,openIAT,2020.1.0rc3,Win32,60,,0,-0.27037037,-0.275925926,1,0,0,1.3191,button_left,1.3191,0,0,1,1,9,1,stimuli/blank.png,Nasty,l,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2023-10-08_19h53.10.124,openIAT,2020.1.0rc3,Win32,60,,0,-0.25462963,-0.276851852,1,0,0,1.4091,button_left,1.4091,0,0,2,2,1,1,stimuli/blank.png,Bad,l,,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2023-10-08_19h53.10.124,openIAT,2020.1.0rc3,Win32,60,l,0,,,,,,,,0.8684,0,0,3,3,0,1,stimuli/blank.png,Good,a,0.8684,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2023-10-08_19h53.10.124,openIAT,2020.1.0rc3,Win32,60,l,0,,,,,,,,0.5481,0,0,4,4,2,1,stimuli/blank.png,Happy,a,0.5481,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2023-10-08_19h53.10.124,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.4336,1,0,5,5,8,1,stimuli/blank.png,Joy,a,0.4336,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2023-10-08_19h53.10.124,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.6075,1,0,6,6,7,1,stimuli/blank.png,Evil,l,0.6075,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2023-10-08_19h53.10.124,openIAT,2020.1.0rc3,Win32,60,l,1,,,,,,,,0.2468,1,0,7,7,3,1,stimuli/blank.png,Hurt,l,0.2468,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2023-10-08_19h53.10.124,openIAT,2020.1.0rc3,Win32,60,a,1,,,,,,,,0.2134,1,0,8,8,6,1,stimuli/blank.png,Love,a,0.2134,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2023-10-08_19h53.10.124,openIAT,2020.1.0rc3,Win32,60,l,0,,,,,,,,0.1751,0,0,9,9,4,1,stimuli/blank.png,Pleasure,a,0.1751,,,,,,,,
,,,,,,,,,,,,,1,1,001,male,2023-10-08_19h53.10.124,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,pos_neg_train.xlsx,"A = 
Positive","L = 
Negative"
