instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruct_pages.thisRepN,instruct_pages.thisTrialN,instruct_pages.thisN,instruct_pages.thisIndex,instruct_pages.ran,pageN,instruct_text,participant,order,session,gender,date,expName,psychopyVersion,OS,frameRate,instr_done_touch.clicked_name,key_resp.keys,key_resp.corr,key_resp.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,conds_file,label_left,label_right
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,l,1,1.67798,,,,,,,,1.67798,1,0,8,8,6,1,stimuli/black_4.jpg,NaN,l,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,a,1,1.24835,,,,,,,,1.24835,1,0,9,9,9,1,stimuli/white_5.jpg,NaN,a,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,cong_train.xlsx,"A = 
White","L = 
Black"
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,l,1,1.316415,,,,,,,,1.316415,1,0,0,0,8,1,stimuli/black_5.jpg,NaN,l,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,l,1,0.73203,,,,,,,,0.73203,1,0,1,1,2,1,stimuli/black_2.jpg,NaN,l,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,a,1,2.847455,,,,,,,,2.847455,1,0,2,2,14,1,stimuli/blank.png,Pleasure,a,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,l,1,0.83352,,,,,,,,0.83352,1,0,3,3,6,1,stimuli/black_4.jpg,NaN,l,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,a,1,1.259985,,,,,,,,1.259985,1,0,4,4,5,1,stimuli/white_3.jpg,NaN,a,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,a,1,1.216655,,,,,,,,1.216655,1,0,5,5,12,1,stimuli/blank.png,Happy,a,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,a,1,0.76251,,,,,,,,0.76251,1,0,6,6,3,1,stimuli/white_2.jpg,NaN,a,,,,,,,,
,,,,,,,,,,,,111,1,001,male,2020-09-28_00h25.43.485,openIAT,2020.1.0rc3,MacIntel,60,,a,1,0.743775,,,,,,,,0.743775,1,0,7,7,18,1,stimuli/blank.png,Joy,a,,,,,,,,
