instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instruct_pages.thisRepN,instruct_pages.thisTrialN,instruct_pages.thisN,instruct_pages.thisIndex,instruct_pages.ran,pageN,instruct_text,participant,order,session,gender,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.corr,key_resp.rt,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,conds_file,label_left,label_right
0.252342663,-0.049681925,0,0,0,0,0,0,0,1,1,"You will be presented with words or images to classify into categories using either the 'A' or 'L' key. 
 
Try to go as fast as possible while making as few mistakes as possible. 
",,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.252342663,-0.049681925,0,0,0,0,1,1,1,1,2,"Keep in mind: 
 
1) Labels at the top of the screen indicate which catogory goes with which key. 
 
2) Each word or image has a correct catogory classification 
 
3) Keep your index fingers on the A and L keys to enable a rapid response. 
 
4) The test gives no results if you go slow- please try to go as fast as possible 
",,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,l,1,0.943,,,,,,,,0.943,1,0,0,0,3,1,stimuli/blank.png,Hurt,l,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,l,1,0.6852,,,,,,,,0.6852,1,0,1,1,5,1,stimuli/blank.png,Agony,l,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,a,1,0.4881,,,,,,,,0.4881,1,0,2,2,2,1,stimuli/blank.png,Happy,a,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,a,1,0.4868,,,,,,,,0.4868,1,0,3,3,6,1,stimuli/blank.png,Love,a,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,a,1,0.455,,,,,,,,0.455,1,0,4,4,0,1,stimuli/blank.png,Good,a,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,a,1,0.3857,,,,,,,,0.3857,1,0,5,5,8,1,stimuli/blank.png,Joy,a,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,l,1,0.5209,,,,,,,,0.5209,1,0,6,6,1,1,stimuli/blank.png,Bad,l,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,a,1,0.6501,,,,,,,,0.6501,1,0,7,7,4,1,stimuli/blank.png,Pleasure,a,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,l,1,0.4886,,,,,,,,0.4886,1,0,8,8,9,1,stimuli/blank.png,Nasty,l,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,l,1,0.4574,,,,,,,,0.4574,1,0,9,9,7,1,stimuli/blank.png,Evil,l,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,pos_neg_train.xlsx,"A = 
Positive","L = 
Negative"
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,l,1,1.4367,,,,,,,,1.4367,1,0,0,0,9,1,stimuli/white_5.jpg,,l,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,a,1,0.6123,,,,,,,,0.6123,1,0,1,1,2,1,stimuli/black_2.jpg,,a,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,l,1,0.5537,,,,,,,,0.5537,1,0,2,2,3,1,stimuli/white_2.jpg,,l,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,l,1,0.6451,,,,,,,,0.6451,1,0,3,3,1,1,stimuli/white_1.jpg,,l,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,a,1,0.6238,,,,,,,,0.6238,1,0,4,4,4,1,stimuli/black_3.jpg,,a,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,a,1,0.4315,,,,,,,,0.4315,1,0,5,5,8,1,stimuli/black_5.jpg,,a,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,a,1,0.4418,,,,,,,,0.4418,1,0,6,6,0,1,stimuli/black_1.jpg,,a,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,l,1,0.6543,,,,,,,,0.6543,1,0,7,7,7,1,stimuli/white_4.jpg,,l,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,a,0,0.6332,,,,,,,,0.6332,0,0,8,8,5,1,stimuli/white_3.jpg,,l,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,a,1,0.5827,,,,,,,,0.5827,1,0,9,9,6,1,stimuli/black_4.jpg,,a,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,incong_train.xlsx,"A = 
Black","L = 
White"
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,a,1,0.5709,,,,,,,,0.5709,1,0,0,0,10,1,stimuli/blank.png,Good,a,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,l,1,0.4864,,,,,,,,0.4864,1,0,1,1,11,1,stimuli/blank.png,Bad,l,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,l,1,0.4339,,,,,,,,0.4339,1,0,2,2,17,1,stimuli/blank.png,Evil,l,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,a,0,0.4373,,,,,,,,0.4373,0,0,3,3,3,1,stimuli/white_2.jpg,,l,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,l,1,0.6653,,,,,,,,0.6653,1,0,4,4,1,1,stimuli/white_1.jpg,,l,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,l,0,0.5453,,,,,,,,0.5453,0,0,5,5,0,1,stimuli/black_1.jpg,,a,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,l,1,0.8621,,,,,,,,0.8621,1,0,6,6,9,1,stimuli/white_5.jpg,,l,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,l,1,0.5978,,,,,,,,0.5978,1,0,7,7,7,1,stimuli/white_4.jpg,,l,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,a,0,0.6063,,,,,,,,0.6063,0,0,8,8,13,1,stimuli/blank.png,Hurt,l,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,l,1,0.7693,,,,,,,,0.7693,1,0,9,9,19,1,stimuli/blank.png,Nasty,l,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,a,1,0.6523,,,,,,,,0.6523,1,0,10,10,6,1,stimuli/black_4.jpg,,a,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,a,1,0.462,,,,,,,,0.462,1,0,11,11,2,1,stimuli/black_2.jpg,,a,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,a,1,0.6212,,,,,,,,0.6212,1,0,12,12,16,1,stimuli/blank.png,Love,a,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,l,1,1.034,,,,,,,,1.034,1,0,13,13,5,1,stimuli/white_3.jpg,,l,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,l,0,0.4865,,,,,,,,0.4865,0,0,14,14,12,1,stimuli/blank.png,Happy,a,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,l,1,1.7891,,,,,,,,1.7891,1,0,15,15,15,1,stimuli/blank.png,Agony,l,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,a,1,0.5832,,,,,,,,0.5832,1,0,16,16,8,1,stimuli/black_5.jpg,,a,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,l,0,0.6563,,,,,,,,0.6563,0,0,17,17,14,1,stimuli/blank.png,Pleasure,a,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,a,1,0.0884,,,,,,,,0.0884,1,0,18,18,4,1,stimuli/black_3.jpg,,a,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,a,1,2.1003,,,,,,,,2.1003,1,0,19,19,18,1,stimuli/blank.png,Joy,a,,,,,,,,
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,,,,,,,,,,,,,,,,,,,,,0,2,2,2,1,incong_test.xlsx,"A = 
Black or 
Positive","L = 
White or 
Negative"
,,,,,,,,,,,,,2,001,female,2022-10-30_15h38.43.260,openIAT,2020.1.0rc3,Win32,60,a,1,0.6976,,,,,,,,0.6976,1,0,0,0,9,1,stimuli/white_5.jpg,NaN,a,,,,,,,,
