instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruct_pages.thisRepN,instruct_pages.thisTrialN,instruct_pages.thisN,instruct_pages.thisIndex,instruct_pages.ran,pageN,instruct_text,participant,order,session,gender,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,key_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,conds_file,label_left,label_right
-0.039964476,-0.356127886,1,0,0,instr_done_button,0,0,0,0,1,1,"You will be presented with words or images to classify into categories using either the 'A' or 'L' key. 
 
Try to go as fast as possible while making as few mistakes as possible. 
",2,1,001,male,2022-11-08_03h21.54.846,openIAT,2020.1.0rc3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.029307282,-0.371225577,1,0,0,instr_done_button,0,1,1,1,1,2,"Keep in mind: 
 
1) Labels at the top of the screen indicate which catogory goes with which key. 
 
2) Each word or image has a correct catogory classification 
 
3) Keep your index fingers on the A and L keys to enable a rapid response. 
 
4) The test gives no results if you go slow- please try to go as fast as possible 
",2,1,001,male,2022-11-08_03h21.54.846,openIAT,2020.1.0rc3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,2,1,001,male,2022-11-08_03h21.54.846,openIAT,2020.1.0rc3,MacIntel,60,,0,0.258436945,-0.253108348,1,0,0,2.882,button_right,2.882,1,0,0,0,7,1,stimuli/blank.png,Evil,l,,,,,,,,,
,,,,,,,,,,,,,2,1,001,male,2022-11-08_03h21.54.846,openIAT,2020.1.0rc3,MacIntel,60,l,1,,,,,,,,4.732,1,0,1,1,1,1,stimuli/blank.png,Bad,l,4.732,,,,,,,,
,,,,,,,,,,,,,2,1,001,male,2022-11-08_03h21.54.846,openIAT,2020.1.0rc3,MacIntel,60,a,1,,,,,,,,2.163,1,0,2,2,2,1,stimuli/blank.png,Happy,a,2.163,,,,,,,,
,,,,,,,,,,,,,2,1,001,male,2022-11-08_03h21.54.846,openIAT,2020.1.0rc3,MacIntel,60,a,0,,,,,,,,1.583,0,0,3,3,5,1,stimuli/blank.png,Agony,l,1.583,,,,,,,,
,,,,,,,,,,,,,2,1,001,male,2022-11-08_03h21.54.846,openIAT,2020.1.0rc3,MacIntel,60,a,0,,,,,,,,2.1,0,0,4,4,9,1,stimuli/blank.png,Nasty,l,2.1,,,,,,,,
,,,,,,,,,,,,,2,1,001,male,2022-11-08_03h21.54.846,openIAT,2020.1.0rc3,MacIntel,60,l,1,,,,,,,,1.378,1,0,5,5,3,1,stimuli/blank.png,Hurt,l,1.378,,,,,,,,
,,,,,,,,,,,,,2,1,001,male,2022-11-08_03h21.54.846,openIAT,2020.1.0rc3,MacIntel,60,a,1,,,,,,,,1.237,1,0,6,6,0,1,stimuli/blank.png,Good,a,1.237,,,,,,,,
,,,,,,,,,,,,,2,1,001,male,2022-11-08_03h21.54.846,openIAT,2020.1.0rc3,MacIntel,60,a,1,,,,,,,,1.315,1,0,7,7,4,1,stimuli/blank.png,Pleasure,a,1.315,,,,,,,,
,,,,,,,,,,,,,2,1,001,male,2022-11-08_03h21.54.846,openIAT,2020.1.0rc3,MacIntel,60,a,1,,,,,,,,0.72,1,0,8,8,6,1,stimuli/blank.png,Love,a,0.72,,,,,,,,
,,,,,,,,,,,,,2,1,001,male,2022-11-08_03h21.54.846,openIAT,2020.1.0rc3,MacIntel,60,a,1,,,,,,,,1.203,1,0,9,9,8,1,stimuli/blank.png,Joy,a,1.203,,,,,,,,
,,,,,,,,,,,,,2,1,001,male,2022-11-08_03h21.54.846,openIAT,2020.1.0rc3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,pos_neg_train.xlsx,"A = 
Positive","L = 
Negative"
,,,,,,,,,,,,,2,1,001,male,2022-11-08_03h21.54.846,openIAT,2020.1.0rc3,MacIntel,60,,0,0.335701599,-0.23357016,1,0,0,2.934,button_right,2.934,1,0,0,0,8,1,stimuli/black_5.jpg,NaN,l,,,,,,,,,
,,,,,,,,,,,,,2,1,001,male,2022-11-08_03h21.54.846,openIAT,2020.1.0rc3,MacIntel,60,,0,-0.23357016,-0.285968028,1,0,0,3.694,button_left,3.694,1,0,1,1,5,1,stimuli/white_3.jpg,NaN,a,,,,,,,,,
,,,,,,,,,,,,,2,1,001,male,2022-11-08_03h21.54.846,openIAT,2020.1.0rc3,MacIntel,60,,0,-0.26731794,-0.294849023,1,0,0,3.172,button_left,3.172,1,0,2,2,7,1,stimuli/white_4.jpg,NaN,a,,,,,,,,,
,,,,,,,,,,,,,2,1,001,male,2022-11-08_03h21.54.846,openIAT,2020.1.0rc3,MacIntel,60,,0,0.269094139,-0.290408526,1,0,0,1.569,button_right,1.569,1,0,3,3,6,1,stimuli/black_4.jpg,NaN,l,,,,,,,,,
,,,,,,,,,,,,,2,1,001,male,2022-11-08_03h21.54.846,openIAT,2020.1.0rc3,MacIntel,60,,0,-0.325044405,-0.270870337,1,0,0,1.252,button_left,1.252,1,0,4,4,3,1,stimuli/white_2.jpg,NaN,a,,,,,,,,,
,,,,,,,,,,,,,2,1,001,male,2022-11-08_03h21.54.846,openIAT,2020.1.0rc3,MacIntel,60,l,1,,,,,,,,1.332,1,0,5,5,0,1,stimuli/black_1.jpg,NaN,l,1.332,,,,,,,,
,,,,,,,,,,,,,2,1,001,male,2022-11-08_03h21.54.846,openIAT,2020.1.0rc3,MacIntel,60,a,1,,,,,,,,0.698,1,0,6,6,1,1,stimuli/white_1.jpg,NaN,a,0.698,,,,,,,,
,,,,,,,,,,,,,2,1,001,male,2022-11-08_03h21.54.846,openIAT,2020.1.0rc3,MacIntel,60,l,1,,,,,,,,0.851,1,0,7,7,2,1,stimuli/black_2.jpg,NaN,l,0.851,,,,,,,,
,,,,,,,,,,,,,2,1,001,male,2022-11-08_03h21.54.846,openIAT,2020.1.0rc3,MacIntel,60,a,1,,,,,,,,1.786,1,0,8,8,9,1,stimuli/white_5.jpg,NaN,a,1.786,,,,,,,,
,,,,,,,,,,,,,2,1,001,male,2022-11-08_03h21.54.846,openIAT,2020.1.0rc3,MacIntel,60,l,1,,,,,,,,1.684,1,0,9,9,4,1,stimuli/black_3.jpg,NaN,l,1.684,,,,,,,,
,,,,,,,,,,,,,2,1,001,male,2022-11-08_03h21.54.846,openIAT,2020.1.0rc3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,cong_train.xlsx,"A = 
White","L = 
Black"
