instr_done_touch.x,instr_done_touch.y,instr_done_touch.leftButton,instr_done_touch.midButton,instr_done_touch.rightButton,instr_done_touch.clicked_name,instruct_pages.thisRepN,instruct_pages.thisTrialN,instruct_pages.thisN,instruct_pages.thisIndex,instruct_pages.ran,pageN,instruct_text,participant,order,session,gender,date,expName,psychopyVersion,OS,frameRate,key_resp.keys,key_resp.corr,touch_resp.x,touch_resp.y,touch_resp.leftButton,touch_resp.midButton,touch_resp.rightButton,touch_resp.time,touch_resp.clicked_name,rt,corr,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,stimImage,stimWord,CorrAns,key_resp.rt,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,blocks.ran,conds_file,label_left,label_right
0.020833333,-0.40625,1,0,0,instr_done_button,0,0,0,0,1,1,"You will be presented with words or images to classify into categories using either the 'A' or 'L' key. 
 
Try to go as fast as possible while making as few mistakes as possible. 
",hi,2,001,male,2021-07-18_02h13.14.146,openIAT,2020.1.0rc3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.00390625,-0.369791667,1,0,0,instr_done_button,0,1,1,1,1,2,"Keep in mind: 
 
1) Labels at the top of the screen indicate which catogory goes with which key. 
 
2) Each word or image has a correct catogory classification 
 
3) Keep your index fingers on the A and L keys to enable a rapid response. 
 
4) The test gives no results if you go slow- please try to go as fast as possible 
",hi,2,001,male,2021-07-18_02h13.14.146,openIAT,2020.1.0rc3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,hi,2,001,male,2021-07-18_02h13.14.146,openIAT,2020.1.0rc3,MacIntel,60,,0,-0.243489583,-0.270833333,1,0,0,4.678,button_left,4.678,1,0,0,0,4,1,stimuli/blank.png,Pleasure,a,,,,,,,,,
,,,,,,,,,,,,,hi,2,001,male,2021-07-18_02h13.14.146,openIAT,2020.1.0rc3,MacIntel,60,,0,-0.430989583,-0.325520833,1,0,0,1.513,button_left,1.513,1,0,1,1,2,1,stimuli/blank.png,Happy,a,,,,,,,,,
,,,,,,,,,,,,,hi,2,001,male,2021-07-18_02h13.14.146,openIAT,2020.1.0rc3,MacIntel,60,,0,0.326822917,-0.286458333,1,0,0,3.646,button_right,3.646,1,0,2,2,9,1,stimuli/blank.png,Nasty,l,,,,,,,,,
,,,,,,,,,,,,,hi,2,001,male,2021-07-18_02h13.14.146,openIAT,2020.1.0rc3,MacIntel,60,l,1,,,,,,,,4.181,1,0,3,3,5,1,stimuli/blank.png,Agony,l,4.181,,,,,,,,
,,,,,,,,,,,,,hi,2,001,male,2021-07-18_02h13.14.146,openIAT,2020.1.0rc3,MacIntel,60,a,1,,,,,,,,1.209,1,0,4,4,6,1,stimuli/blank.png,Love,a,1.209,,,,,,,,
,,,,,,,,,,,,,hi,2,001,male,2021-07-18_02h13.14.146,openIAT,2020.1.0rc3,MacIntel,60,l,1,,,,,,,,1.257,1,0,5,5,1,1,stimuli/blank.png,Bad,l,1.257,,,,,,,,
,,,,,,,,,,,,,hi,2,001,male,2021-07-18_02h13.14.146,openIAT,2020.1.0rc3,MacIntel,60,l,1,,,,,,,,1.156,1,0,6,6,3,1,stimuli/blank.png,Hurt,l,1.156,,,,,,,,
,,,,,,,,,,,,,hi,2,001,male,2021-07-18_02h13.14.146,openIAT,2020.1.0rc3,MacIntel,60,a,1,,,,,,,,0.827,1,0,7,7,8,1,stimuli/blank.png,Joy,a,0.827,,,,,,,,
,,,,,,,,,,,,,hi,2,001,male,2021-07-18_02h13.14.146,openIAT,2020.1.0rc3,MacIntel,60,l,1,,,,,,,,0.497,1,0,8,8,7,1,stimuli/blank.png,Evil,l,0.497,,,,,,,,
,,,,,,,,,,,,,hi,2,001,male,2021-07-18_02h13.14.146,openIAT,2020.1.0rc3,MacIntel,60,a,1,,,,,,,,1.066,1,0,9,9,0,1,stimuli/blank.png,Good,a,1.066,,,,,,,,
,,,,,,,,,,,,,hi,2,001,male,2021-07-18_02h13.14.146,openIAT,2020.1.0rc3,MacIntel,60,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,pos_neg_train.xlsx,"A = 
Positive","L = 
Negative"
,,,,,,,,,,,,,hi,2,001,male,2021-07-18_02h13.14.146,openIAT,2020.1.0rc3,MacIntel,60,l,1,,,,,,,,1.883,1,0,0,0,9,1,stimuli/white_5.jpg,,l,1.883,,,,,,,,
,,,,,,,,,,,,,hi,2,001,male,2021-07-18_02h13.14.146,openIAT,2020.1.0rc3,MacIntel,60,l,1,,,,,,,,1.573,1,0,1,1,7,1,stimuli/white_4.jpg,,l,1.573,,,,,,,,
,,,,,,,,,,,,,hi,2,001,male,2021-07-18_02h13.14.146,openIAT,2020.1.0rc3,MacIntel,60,a,1,,,,,,,,1.633,1,0,2,2,8,1,stimuli/black_5.jpg,,a,1.633,,,,,,,,
,,,,,,,,,,,,,hi,2,001,male,2021-07-18_02h13.14.146,openIAT,2020.1.0rc3,MacIntel,60,a,0,,,,,,,,1.074,0,0,3,3,1,1,stimuli/white_1.jpg,,l,1.074,,,,,,,,
